Word  actual_tag  prediction
van  [van]  O
vroegholocene  [vroegholocene]  O
naar  [naar]  O
laatholocene  [laatholoceen][e]  O
sedimenten  [sediment][en]  O
hiermee  [hier][mee]  O
kan  [kan]  O
worden  [word][en]  O
bepaald  [bepaald]  O
:  [:]  O
deze  [deze]  O
sedimenten  [sediment][en]  O
verschillen  [verschillen]  O
in  [in]  O
korrelgrootte  [korrel][groot][te]  O
.  [.]  O

De  [de]  O
geul  [geul]  O
in  [in]  O
put  [put]  O
39  [39]  O
,  [,]  O
de  [de]  O
zogenaamde  [zo][genaamd][e]  O
overloopgeul  [over][loop][geul]  O
,  [,]  O
heeft  [heb][t]  O
een  [een]  O
hoger  [hoog][er]  O
zandpercentage  [zand][percentage]  O
dan  [dan]  O
de  [de]  O
vroegholocene  [vroeg][holoceen][e]  O
geulen  [geul][en]  O
in  [in]  O
het  [het]  O
westen  [westen]  O
(  [(]  O
zie  [zie]  O
ook  [ook]  O
HS  [HS]  O
6  [6]  O
)  [)]  O
.  [.]  O

Dit  [dit]  O
wordt  [word][t]  O
veroorzaakt  [ver][oorzaak][t]  O
door  [door]  O
de  [de]  O
grotere  [groot][er][e]  O
stroming  [stroom][ing]  O
in  [in]  O
de  [de]  O
overloopgeul  [over][loop][geul]  O
,  [,]  O
waardoor  [waar][door]  O
grotere  [groot][er][e]  O
sedimentdeeltjes  [sediment][deel][tje][s]  O
konden  [kan][den]  O
worden  [word][en]  O
verplaatst  [ver][plaats][t]  O
en  [en]  O
afgezet  [af][ge][zet]  O
.  [.]  O

Het  [het]  O
zandpercentage  [zand][percentage]  O
is  [zijn]  O
in  [in]  O
de  [de]  O
bovenliggende  [bovenliggende]  O
oeversedimenten  [oeversediment][en]  O
hoog  [hoog]  O
.  [.]  O

Dit  [dit]  O
wordt  [word][t]  O
verklaard  [ver][klaar][d]  O
door  [door]  O
de  [de]  O
sterke  [sterk][e]  O
toename  [toename]  O
van  [van]  O
sedimentlast  [sedimentlast]  O
en  [en]  O
overstromingsfrequentie  [over][stroom][ing][s][frequent][ie]  O
vanaf  [vanaf]  O
de  [de]  O
Middeleeuwen  [Middeleeuwen]  O
door  [door]  O
grote  [groot][e]  O
ontbossingen  [ont][bos][ing][en]  O
met  [met]  O
erosie  [erosie]  O
tot  [tot]  O
gevolg  [ge][volg]  O
.  [.]  O

Palynologie  [palynologie]  O
In  [in]  O
put  [put]  O
39  [39]  O
werd  [word]  O
een  [een]  O
veenlaag  [veen][laag]  O
in  [in]  O
een  [een]  O
verlande  [verlande]  O
restgeul  [rest][geul]  O
blootgelegd  [bloot][ge][leg][d]  O
,  [,]  O
die  [die]  O
zich  [zich]  O
ingesneden  [in][ge][snijd][en]  O
had  [heb][d]  O
in  [in]  O
het  [het]  O
Jonge  [jong][e]  O
Dryas  [Dryas]  O
terras  [terras]  O
afb.  [afb.]  O
3.3  [3.3]  O
)  [)]  O
.  [.]  O

De  [de]  O
sedimenten  [sediment][en]  O
vertonen  [ver][toon][en]  O
een  [een]  O
typische  [type][isch][e]  O
verlanding  [verland][ing]  O
van  [van]  O
een  [een]  O
riviergeul  [rivier][geul]  O
met  [met]  O
grof  [grof]  O
zand  [zand]  O
-  [-]  O
en  [en]  O
grindafzettingen  [grind][af][zet][ing][en]  O
aan  [aan]  O
de  [de]  O
basis  [basis]  O
,  [,]  O
daarop  [daar][op]  O
een  [een]  O
pakket  [pakket]  O
zandige  [zand][ig][e]  O
leem  [leem]  O
/  [/]  O
siltige  [silt][ig][e]  O
klei  [klei]  O
wat  [wat]  O
overgaat  [overgaat]  O
in  [in]  O
veen  [veen]  O
.  [.]  O

Op  [op]  O
de  [de]  O
ca.  [ca.]  O
20  [20]  O
tot  [tot]  O
30  [30]  O
cm  [cm]  O
dikke  [dik][e]  O
veenlaag  [veen][laag]  O
ligt  [lig][t]  O
een  [een]  O
rode  [rood][e]  O
en  [en]  O
gele  [geel][e]  O
klei  [klei]  O
(  [(]  O
gyttja  [gyttja]  O
)  [)]  O
,  [,]  O
hetgeen  [hetgeen]  O
een  [een]  O
fase  [fase]  O
van  [van]  O
vernatting  [ver][nat][ing]  O
weerspiegelt  [weer][spiegel][t]  O
.  [.]  O

Van  [van]  O
dit  [dit]  O
profiel  [profiel]  O
zijn  [zijn]  O
acht  [acht]  O
pollenmonsters  [pol][en][monster][s]  O
geanalyseerd  [ge][analyse][eer][d]  O
.  [.]  O

Hiervan  [hier][van]  O
is  [zijn]  O
een  [een]  O
pollendiagram  [pol][en][diagram]  O
gemaakt  [ge][maak][t]  O
wat  [wat]  O
hieronder  [hier][onder]  O
zal  [zal]  O
worden  [word][en]  O
besproken  [be][spreek][en]  O
afb.  [afb.]  O
3.8  [3.8]  O
)  [)]  O
.  [.]  O

36  [36]  O

67  [67]  O

Afb  [afb]  O
.  [.]  O
3.5  [3.5]  O
Noordprofiel  [Noordprofiel]  O
put  [put]  O
43  [43]  O
met  [met]  O
ligging  [lig][ing]  O
van  [van]  O
OSL  [OSL]  O
monsters  [monster][s]  O
.  [.]  O

Afb  [afb]  O
.  [.]  O
3.6  [3.6]  O
Zuidprofiel  [Zuidprofiel]  O
put  [put]  O
27  [27]  O
en  [en]  O
41  [41]  O
.  [.]  O

Water  [water]  O
en  [en]  O
vuur  [vuur]  O

Lomm  [lomm]  O
,  [,]  O
hoogwatergeul  [hoog][water][geul]  O
fase  [fase]  O
3  [3]  O

Microfossiel  [microfossiel]  O
diagram  [diagram]  O
(  [(]  O
vnr  [vnr]  O
.  [.]  O
219  [219]  O
/  [/]  O
220  [220]  O
)  [)]  O
Waterplanten  [water][plant][en]  O

4b  [4b]  O
.  [.]  O

Subatlanticum  [subatlanticum]  I-PER
,  [,]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER
a.  [a.]  I-PER
Subatlanticum  [Subatlanticum]  I-PER
,  [,]  I-PER
Romeinse  [Romeins][e]  I-PER
tijd  [tijd]  I-PER

25  [25]  O

3b  [3b]  O
.  [.]  O

Subboreaal  [sub][boreaal]  B-PER
,  [,]  B-PER
Bronstijd  [brons][tijd]  B-PER

2  [2]  O
.  [.]  O

Atlanticum  [atlanticum]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
/  [/]  I-PER
Neolithicum  [Neolithicum]  I-PER

50  [50]  O
382  [382]  O

1  [1]  O
.  [.]  O

Boreaal  [boreaal]  I-PER
Mesolithicum  [Mesolithicum]  I-PER

20  [20]  O

Analyse  [analyse]  O
:  [:]  O
J.A.A.  [J.A.A.]  O
Bos  [Bos]  O
(  [(]  O
2011  [2011]  O
)  [)]  O

hiaat  [hiaat]  O
3870  [3870]  O
±  [±]  O
25  [25]  O
BP  [BP]  O
,  [,]  O
2465  [2465]  O
-2235  [-2235]  O
cal  [cal]  O
BC  [BC]  O

387  [387]  O

a.  [a.]  I-PER
Subboreaal  [subboreaal]  I-PER
Neolithicum  [Neolithicum]  I-PER

40  [40]  O

6559  [6559]  O
±  [±]  O
54  [54]  O
BP  [BP]  O
,  [,]  O
5620  [5620]  O
-5390  [-5390]  O
cal  [cal]  O
BC  [BC]  O

Zone  [zone]  O
1  [1]  O
:  [:]  O
Boreaal  [Boreaal]  O
(  [(]  O
Mesolithicum  [Mesolithicum]  O
)  [)]  O
Beschrijving  [be][schrijf][ing]  O
In  [in]  O
de  [de]  O
diepste  [diep][st][e]  O
twee  [twee]  O
monsters  [monster][s]  O
,  [,]  O
tussen  [tussen]  O
65  [65]  O
en  [en]  O
53  [53]  O
cm  [cm]  O
,  [,]  O
bereiken  [be][reik][en]  O
de  [de]  O
boompollenwaarden  [boompol][en][waard][e][n]  O
zeer  [zeer]  O
hoge  [hoog][e]  O
percentages  [percentage][s]  O
,  [,]  O
meer  [meer]  O
dan  [dan]  O
95  [95]  O
%  [%]  O
.  [.]  O

Hazelaar  [Hazelaar]  O
(  [(]  O
Corylus  [Corylus]  O
avellana  [avellana]  O
)  [)]  O
is  [zijn]  O
dominant  [dominant]  O
en  [en]  O
neemt  [neem][t]  O
in  [in]  O
waarde  [waarde]  O
af  [af]  O
van  [van]  O
55  [55]  O
naar  [naar]  O
45  [45]  O
%  [%]  O
.  [.]  O

Daarnaast  [daar][naast]  O
is  [zijn]  O
in  [in]  O
deze  [deze]  O
zone  [zone]  O
het  [het]  O
aantal  [aan][tal]  O
aanwezige  [aanwezig][e]  O
boomsoorten  [boom][soort][en]  O
nog  [nog]  O
beperkt  [be][perkt]  O
tot  [tot]  O
den  [den]  O
(  [(]  O
Pinus  [Pinus]  O
,  [,]  O
5  [5]  O
-11  [-11]  O
%  [%]  O
)  [)]  O
,  [,]  O
eik  [eik]  O
(  [(]  O
Quercus  [Quercus]  O
,  [,]  O
toenemend  [toe][neem][end]  O
van  [van]  O
15  [15]  O
naar  [naar]  O
30  [30]  O
%  [%]  O
)  [)]  O
,  [,]  O
iep  [iep]  O
(  [(]  O
Ulmus  [Ulmus]  O
,  [,]  O
ca.  [ca.]  O
7  [7]  O
%  [%]  O
)  [)]  O
,  [,]  O
linde  [linde]  O
(  [(]  O
Tilia  [Tilia]  O
,  [,]  O
8  [8]  O
%  [%]  O
)  [)]  O
en  [en]  O
berk  [berk]  O
(  [(]  O
Betula  [Betula]  O
,  [,]  O
<  [<]  O
1  [1]  O
%  [%]  O
)  [)]  O
.  [.]  O

NBP  [NBP]  O
waarden  [waarde][n]  O
(  [(]  O
kruiden  [kruid][en]  O
en  [en]  O
heiden  [heiden]  O
)  [)]  O
bereiken  [be][reik][en]  O
percentages  [percentage][s]  O
van  [van]  O
3,5  [3,5]  O
%  [%]  O
.  [.]  O

In  [in]  O
het  [het]  O
lokale  [lokaal][e]  O
pollenspectrum  [pol][en][spectrum]  O
komen  [kom][en]  O
niervaren  [niervaren]  O
type  [type]  O
(  [(]  O
Dryopteris  [Dryopteris]  O
type  [type]  O
)  [)]  O
en  [en]  O
zeggen  [zeg][e][n]  O
(  [(]  O
Cyperaceae  [Cyperaceae]  O
)  [)]  O
veel  [veel]  O
voor  [voor]  O
.  [.]  O

Verder  [ver][er]  O
worden  [word][en]  O
hoge  [hoog][e]  O
waarden  [waarde][n]  O
van  [van]  O
allerlei  [allerlei]  O
algen  [alge][n]  O
gevonden  [ge][vind][en]  O
.  [.]  O

Datering  [dateer][ing]  O
Het  [het]  O
voorkomen  [voor][kom][en]  O
van  [van]  O
hoge  [hoog][e]  O
waarden  [waarde][n]  O
van  [van]  O
hazelaar  [hazelaar]  O
in  [in]  O
combinatie  [combineer][atie]  O
met  [met]  O
pollen  [pol][en]  O
van  [van]  O
den  [den]  O
en  [en]  O
warmteminnende  [warm][te][min][end][e]  O
loofbomen  [loof][boom][en]  O
als  [als]  O
eik  [eik]  O
,  [,]  O
iep  [iep]  O
,  [,]  O
berk  [berk]  O
en  [en]  O
de  [de]  O
schaduwtolerante  [schaduwtolerante]  O
linde  [linde]  O
,  [,]  O
geeft  [geef][t]  O
aan  [aan]  O
dat  [dat]  O
deze  [deze]  O
zone  [zone]  O
dateert  [dateer][t]  O
in  [in]  O
het  [het]  O
Midden-Boreaal  [midden-boreaal]  O
(  [(]  O
Mesolithicum  [Mesolithicum]  O
)  [)]  O
.  [.]  O

Vegetatiereconstructie  [vegeteer][atie][re][constructie]  O
en  [en]  O
vergelijking  [ver][gelijk][ing]  O
met  [met]  O
eerdere  [eerd][er][e]  O
onderzoeken  [onderzoeken]  O
De  [de]  O
pollenwaarden  [pol][en][waard][e][n]  O
geven  [geef][en]  O
aan  [aan]  O
dat  [dat]  O
het  [het]  O
gebied  [gebied]  O
in  [in]  O
het  [het]  O
zuidelijke  [zuid][elijk][e]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
onderzochte  [onder][zoek][t][e]  O
gebied  [gebied]  O
van  [van]  O
de  [de]  O
hoogwatergeul  [hoog][water][geul]  O
gedurende  [gedurende]  O
zone  [zone]  O
1  [1]  O
relatief  [relatief]  O
dicht  [dicht]  O
bebost  [be][bos][t]  O
was  [zijn]  O
met  [met]  O
gemend  [ge][men][d]  O
eikenloofbos  [eiken][loof][bos]  O
(  [(]  O
gemengde  [ge][meng][d][e]  O
ooibossen  [ooibos][en]  O
)  [)]  O
afb.  [afb.]  O
3  [3]  O
.  [.]  O
9a  [9a]  O
)  [)]  O
.  [.]  O

De  [de]  O
hoge  [hoog][e]  O
pollenwaarden  [pol][en][waard][e][n]  O
van  [van]  O
hazelaar  [hazelaar]  O
kunnen  [kan][en]  O
aangeven  [aan][geef][en]  O
dat  [dat]  O
op  [op]  O
lichte  [licht][e]  O
plekken  [plek][en]  O
in  [in]  O
de  [de]  O
bossen  [bos][en]  O
hazelaarstruiken  [hazel][aar][struik][en]  O
voorkwamen  [voor][kom][en]  O
.  [.]  O

Ook  [ook]  O
aan  [aan]  O
bosranden  [bos][rand][en]  O
kwam  [kom]  O
hazelaar  [hazelaar]  O
samen  [samen]  O
met  [met]  O
adelaarsvaren  [adelaar][s][varen]  O
(  [(]  O
Pteridium  [pteridium]  O
aquilinum  [aquilinum]  O
)  [)]  O
veelvuldig  [veelvuldig]  O
voor  [voor]  O
.  [.]  O

In  [in]  O
de  [de]  O
ondergroei  [ondergroei]  O
van  [van]  O
de  [de]  O
loofbossen  [loof][bos][en]  O
groeiden  [groei][den]  O
eikvarens  [eik][varen][s]  O
(  [(]  O
Polypodium  [polypodium]  O
)  [)]  O
.  [.]  O

Het  [het]  O
voorkomen  [voor][kom][en]  O
van  [van]  O
zeer  [zeer]  O
lage  [laag][e]  O
waarden  [waarde][n]  O
van  [van]  O
lichtminnende  [lichtminnende]  O
kruiden  [kruid][en]  O
als  [als]  O
ganzevoetachtigen  [gans][e][voet][achtig][e][n]  O
(  [(]  O
Chenopodiaceae  [Chenopodiaceae]  O
)  [)]  O
,  [,]  O
composieten  [composiet][en]  O
(  [(]  O
Asteraceae  [Asteraceae]  O
)  [)]  O
en  [en]  O
grote  [groot][e]  O
weegbree  [weegbree]  O
(  [(]  O
Plantago  [Plantago]  O
major  [major]  O
)  [)]  O
geeft  [geef][t]  O
aan  [aan]  O
dat  [dat]  O
er  [er]  O
hier  [hier]  O
en  [en]  O
daar  [daar]  O
open  [open]  O
,  [,]  O
voedselrijke  [voed][sel][rijk][e]  O
,  [,]  O
omgewerkte  [om][ge][werk][t][e]  O
,  [,]  O
grazige  [gras][ig][e]  O
of  [of]  O
betreden  [be][treeden]  O
grond  [grond]  O
in  [in]  O
het  [het]  O
gebied  [gebied]  O
(  [(]  O
mogelijk  [mogelijk]  O
in  [in]  O
het  [het]  O
meer  [meer]  O
noordelijke  [noordelijk][e]  O
deel  [deel]  O
)  [)]  O
aanwezig  [aanwezig]  O
was  [zijn]  O
afb.  [afb.]  O
3  [3]  O
.  [.]  O
9a  [9a]  O
)  [)]  O
.  [.]  O

Ook  [ook]  O
tijdens  [tijdens]  O
het  [het]  O
proefsleuvenonderzoek  [proef][sleuven][onderzoek]  O
zijn  [zijn]  O
mogelijk  [mogelijk]  O
pollenmonsters  [pol][en][monster][s]  O
uit  [uit]  O
het  [het]  O
Boreaal  [boreaal]  O
gewaardeerd  [ge][waarde][eer][d]  O
.  [.]  O

De  [de]  O
geanalyseerde  [ge][analyse][eer][de]  O
pollenmonsters  [pol][en][monster][s]  O
van  [van]  O
profiel  [profiel]  O
219  [219]  O
/  [/]  O
220  [220]  O
stammen  [stam][en]  O
mogelijk  [mogelijk]  O
uit  [uit]  O
dezelfde  [dezelfde]  O
kleilaag  [klei][laag]  O
als  [als]  O
die  [die]  O
bij  [bij]  O
het  [het]  O
proefsleuvenonderzoek  [proef][sleuven][onderzoek]  O
is  [zijn]  O
onderzocht  [onder][zoek][t]  O
.  [.]  O

In  [in]  O
de  [de]  O
drie  [drie]  O
door  [door]  O
Bunnik  [Bunnik]  O
onderzochte  [onder][zoek][t][e]  O
pollenmonsters  [pol][en][monster][s]  O
(  [(]  O
vnr  [vnr]  O
5390  [5390]  O
)  [)]  O
is  [zijn]  O
de  [de]  O
den  [den]  O
dominant  [dominant]  O
(  [(]  O
IVO  [IVO]  O
2004  [2004]  O
,  [,]  O
put  [put]  O
113  [113]  O
,  [,]  O
afb.  [afb.]  O
3  [3]  O
.  [.]  O
9b  [9b]  O
)  [)]  O
.32  [.32]  O
Deze  [deze]  O
pollenmonsters  [pol][en][monster][s]  O
werden  [word][en]  O
door  [door]  O
Bunnik  [Bunnik]  O
oorspronkelijk  [oorsprong][elijk]  O
geplaatst  [ge][plaats][t]  O
in  [in]  O
het  [het]  O
Atlanticum  [Atlanticum]  O
,  [,]  O
maar  [maar]  O
behoren  [be][hoor][en]  O
bij  [bij]  O
nader  [na][er]  O
inzien  [in][zie][n]  O
waarschijnlijk  [waarschijnlijk]  O
in  [in]  O
het  [het]  O
Boreaal  [boreaal]  O
.  [.]  O

Helaas  [helaas]  O
is  [zijn]  O
er  [er]  O
geen  [geen]  O
absolute  [absoluut][e]  O
datering  [dateer][ing]  O
van  [van]  O
dit  [dit]  O
monster  [monster]  O
beschikbaar  [be][schik][baar]  O
en  [en]  O
betreft  [be][tref][t]  O
het  [het]  O
slechts  [slechts]  O
een  [een]  O
pollenscan  [pollenscan]  O
.  [.]  O

Het  [het]  O
voorkomen  [voor][kom][en]  O
van  [van]  O
relatief  [relatief]  O
grote  [groot][e]  O
hoeveelheden  [hoeveelheid][en]  O
van  [van]  O
dennenpollen  [dennen][pol][en]  O
in  [in]  O
deze  [deze]  O
onderste  [onderste]  O
geulafzettingen  [geulaf][zet][ing][en]  O
en  [en]  O
in  [in]  O
andere  [ander][e]  O
vroegholocene  [vroegholocene]  O
pollendiagrammen  [pol][en][diagram][en]  O
uit  [uit]  O
het  [het]  O
Maasdal  [Maasdal]  O
is  [zijn]  O
mogelijk  [mogelijk]  O
deels  [deels]  O
een  [een]  O
gevolg  [ge][volg]  O
van  [van]  O
herafzetting  [her][af][zet][ing]  O
van  [van]  O
geërodeerd  [geërodeer][d]  O
sediment  [sediment]  O
uit  [uit]  O
het  [het]  O
Laat-Glaciaal  [laat-glaciaal]  O
en  [en]  O
Vroeg-Holoceen  [vroeg-holoceen]  O
.  [.]  O

Het  [het]  O
is  [zijn]  O
echter  [echter]  O
ook  [ook]  O
waarschijnlijk  [waarschijnlijk]  O
dat  [dat]  O
den  [den]  O
in  [in]  O
deze  [deze]  O
periode  [periode]  O
op  [op]  O
de  [de]  O
hogere  [hoog][er][e]  O
,  [,]  O
zandige  [zand][ig][e]  O
en  [en]  O
grindige  [grind][ig][e]  O
,  [,]  O
rivierterrassen  [rivier][terras][en]  O
in  [in]  O
het  [het]  O
Maasdal  [Maasdal]  O
groeide  [groei][de]  O
zoals  [zoals]  O
tijdens  [tijdens]  O
het  [het]  O
Laatglaciaal  [laatglaciaal]  O
het  [het]  O
geval  [geval]  O
was  [zijn]  O
.33  [.33]  O
In  [in]  O
het  [het]  O
Laat-Glaciaal  [laat-glaciaal]  O
heeft  [heb][t]  O
de  [de]  O
den  [den]  O
de  [de]  O
rivierdalen  [rivier][dal][en]  O
van  [van]  O
de  [de]  O
grote  [groot][e]  O
rivieren  [rivier][en]  O
gebruikt  [gebruik][t]  O
als  [als]  O
migratieroute  [migratie][route]  O
door  [door]  O
zich  [zich]  O
op  [op]  O
de  [de]  O
hogere  [hoog][er][e]  O
rivierterrassen  [rivier][terras][en]  O
te  [te]  O
vestigen  [vestig][en]  O
en  [en]  O
te  [te]  O
verspreiden  [ver][spreid][en]  O
.34  [.34]  O
Deze  [deze]  O
hogere  [hoog][er][e]  O
terrassen  [terras][en]  O
worden  [word][en]  O
vaak  [vaak]  O
pas  [pas]  O
in  [in]  O
een  [een]  O
latere  [laat][er][e]  O
fase  [fase]  O
van  [van]  O
het  [het]  O
Holoceen  [Holoceen]  O
bedekt  [be][dek][t]  O
door  [door]  O
rivierklei  [rivier][klei]  O
.  [.]  O

Het  [het]  O
nieuwe  [nieuw][e]  O
pollendiagram  [pol][en][diagram]  O
uit  [uit]  O
put  [put]  O
39  [39]  O
(  [(]  O
geul  [geul]  O
219  [219]  O
/  [/]  O
220  [220]  O
)  [)]  O
kent  [ken][t]  O
echter  [echter]  O
geen  [geen]  O
dominantie  [domineer][antie]  O
van  [van]  O
den  [den]  O
in  [in]  O
het  [het]  O
Boreaal  [boreaal]  O
,  [,]  O
maar  [maar]  O
van  [van]  O
hazelaar  [hazelaar]  O
.  [.]  O

Dergelijk  [dergelijk]  O
hoge  [hoog][e]  O
dennenwaarden  [den][en][waard][e][n]  O
zou  [zal]  O
men  [men]  O
eerder  [eer][er]  O
in  [in]  O
het  [het]  O
Preboreaal  [preboreaal]  O
verwachten  [ver][wacht][en]  O
,  [,]  O
de  [de]  O
aanwezigheid  [aanwezig][heid]  O
van  [van]  O
pollen  [pol][en]  O
van  [van]  O
hazelaar  [hazelaar]  O
,  [,]  O
eik  [eik]  O
,  [,]  O
iep  [iep]  O
en  [en]  O
linde  [linde]  O
spreekt  [spreek][t]  O
een  [een]  O
Preboreale  [preboreaal][e]  O
datering  [dateer][ing]  O
echter  [echter]  O
tegen  [tegen]  O
.  [.]  O

De  [de]  O
door  [door]  O
Bunnik  [Bunnik]  O
gevonden  [ge][vind][en]  O
relatief  [relatief]  O
hoge  [hoog][e]  O
waarden  [waarde][n]  O
van  [van]  O
dennenpollen  [dennen][pol][en]  O
zijn  [zijn]  O
dus  [dus]  O
waarschijnlijk  [waarschijnlijk]  O
deels  [deels]  O
veroorzaakt  [ver][oorzaak][t]  O
door  [door]  O
herafzetting  [her][af][zet][ing]  O
van  [van]  O
materiaal  [materie][aal]  O
en  [en]  O
deels  [deels]  O
een  [een]  O
reflectie  [reflectie]  O
van  [van]  O
natuurlijke  [natuur][lijk][e]  O
dennenbossen  [den][en][bos][en]  O
op  [op]  O
dagzomende  [dag][zoom][end][e]  O
zandige  [zandige]  O
en  [en]  O
grindige  [grind][ig][e]  O
voedselarme  [voedselarme]  O
terrasgronden  [terrasgronden]  O
in  [in]  O
het  [het]  O
Maasdal  [Maasdal]  O
.35  [.35]  O
Rondom  [rondom]  O
geul  [geul]  O
219  [219]  O
/  [/]  O
220  [220]  O
kwam  [kom]  O
in  [in]  O
deze  [deze]  O
periode  [periode]  O
mogelijk  [mogelijk]  O
veel  [veel]  O
hazelaar  [hazelaar]  O
voor  [voor]  O
.  [.]  O

32  [32]  O
33  [33]  O
34  [34]  O
35  [35]  O

Bunnik  [Bunnik]  O
200  [200]  O
a.  [a.]  O
Blerick  [Blerick]  O
Koelbroek  [Koelbroek]  O
onderzoek  [onder][zoek]  O
,  [,]  O
Bos  [Bos]  O
ongepubliceerde  [on][ge][publiceer][de]  O
data  [datum]  O
.  [.]  O

Hoek  [Hoek]  O
1997  [1997]  O
;  [;]  O
Bos  [Bos]  O
2001  [2001]  O
.  [.]  O

Bunnik  [Bunnik]  O
2005b  [2005b]  O
;  [;]  O
Bunnik  [Bunnik]  O
200  [200]  O
a.  [a.]  O

39  [39]  O

Water  [water]  O
en  [en]  O
vuur  [vuur]  O

Lokale  [lokaal][e]  O
vegetatie  [vegeteer][atie]  O
in  [in]  O
en  [en]  O
om  [om]  O
de  [de]  O
geul  [geul]  O
In  [in]  O
de  [de]  O
geul  [geul]  O
stond  [sta][d]  O
in  [in]  O
deze  [deze]  O
periode  [periode]  O
nog  [nog]  O
ondiep  [on][diep]  O
open  [open]  O
water  [water]  O
waarin  [waar][in]  O
verschillende  [verschillend][e]  O
algen  [alge][n]  O
(  [(]  O
T  [t]  O
.128  [.128]  O
,  [,]  O
Botryococcus  [Botryococcus]  O
braunii  [braunii]  O
en  [en]  O
Spirogyra  [Spirogyra]  O
)  [)]  O
voorkwamen  [voor][kom][en]  O
.  [.]  O

Mogelijk  [mogelijk]  O
voerde  [voer][de]  O
de  [de]  O
geul  [geul]  O
nog  [nog]  O
stromend  [stroom][end]  O
water  [water]  O
tijdens  [tijdens]  O
fasen  [fase][n]  O
van  [van]  O
hoog  [hoog]  O
water  [water]  O
.  [.]  O

Langs  [langs]  O
de  [de]  O
oevers  [oever][s]  O
groeiden  [groei][den]  O
enkele  [enkele]  O
wilgenstruiken  [wilgen][struik][en]  O
(  [(]  O
Salix  [Salix]  O
)  [)]  O
en  [en]  O
oeverplanten  [oever][plant][en]  O
als  [als]  O
waterweegbree  [water][weegbree]  O
(  [(]  O
Alisma  [Alisma]  O
plantago-aquatica  [plantago][aqueer][atica]  O
)  [)]  O
,  [,]  O
poelruit  [poel][ruit]  O
(  [(]  O
Thalictrum  [t][halictrum]  O
flavum  [flavum]  O
)  [)]  O
,  [,]  O
grassen  [gras][en]  O
(  [(]  O
Poaceae  [Poaceae]  O
)  [)]  O
,  [,]  O
zeggen  [zeg][e][n]  O
(  [(]  O
Cyperaceae  [Cyperaceae]  O
)  [)]  O
en  [en]  O
op  [op]  O
de  [de]  O
drogere  [droog][er][e]  O
plekken  [plek][en]  O
varens  [varen][s]  O
.  [.]  O

In  [in]  O
het  [het]  O
bovenste  [bovenst][e]  O
monster  [monster]  O
(  [(]  O
53  [53]  O
cm  [cm]  O
)  [)]  O
beginnen  [beginnen]  O
de  [de]  O
waarden  [waarde][n]  O
van  [van]  O
els  [els]  O
(  [(]  O
Alnus  [Alnus]  O
glutinosa  [glutinosa]  O
)  [)]  O
toe  [toe]  O
te  [te]  O
nemen  [neem][en]  O
,  [,]  O
terwijl  [terwijl]  O
de  [de]  O
waarden  [waarde][n]  O
van  [van]  O
algen  [alge][n]  O
afnemen  [af][neem][en]  O
.  [.]  O

Dit  [dit]  O
geeft  [geef][t]  O
aan  [aan]  O
dat  [dat]  O
er  [er]  O
zich  [zich]  O
in  [in]  O
deze  [deze]  O
periode  [periode]  O
rondom  [rondom]  O
de  [de]  O
restgeul  [rest][geul]  O
elzen  [els][en]  O
gaan  [ga]  O
vestigen  [vestig][en]  O
.  [.]  O

Zone  [zone]  O
2  [2]  O
:  [:]  O
Atlanticum  [atlanticum]  O
(  [(]  O
Mesolithicum  [Mesolithicum]  O
en  [en]  O
Vroeg-Neolithicum  [Vroeg-Neolithicum]  O
)  [)]  O
Beschrijving  [be][schrijf][ing]  O
In  [in]  O
zone  [zone]  O
2  [2]  O
(  [(]  O
diepte  [diep][te]  O
42  [42]  O
cm  [cm]  O
)  [)]  O
is  [zijn]  O
er  [er]  O
een  [een]  O
kleine  [klein][e]  O
toename  [toename]  O
in  [in]  O
de  [de]  O
pollenwaarden  [pol][en][waard][e][n]  O
van  [van]  O
de  [de]  O
iep  [iep]  O
(  [(]  O
20  [20]  O
%  [%]  O
)  [)]  O
en  [en]  O
den  [den]  O
(  [(]  O
20  [20]  O
%  [%]  O
)  [)]  O
.  [.]  O

Eik  [eik]  O
is  [zijn]  O
in  [in]  O
deze  [deze]  O
periode  [periode]  O
de  [de]  O
dominante  [domineer][ant][e]  O
boomsoort  [boom][soort]  O
en  [en]  O
het  [het]  O
eikenpollen  [eiken][pol][en]  O
is  [zijn]  O
aanwezig  [aanwezig]  O
met  [met]  O
waarden  [waarde][n]  O
van  [van]  O
ca.  [ca.]  O
30  [30]  O
%  [%]  O
.  [.]  O

De  [de]  O
percentages  [percentage][s]  O
hazelaarpollen  [hazel][aar][pol][en]  O
zijn  [zijn]  O
sterk  [sterk]  O
afgenomen  [af][ge][neem][en]  O
en  [en]  O
bereiken  [be][reik][en]  O
waarden  [waarde][n]  O
van  [van]  O
15  [15]  O
%  [%]  O
.  [.]  O

Ook  [ook]  O
linde  [linde]  O
en  [en]  O
berk  [berk]  O
blijven  [blijf][en]  O
met  [met]  O
percentages  [percentage][s]  O
van  [van]  O
ca.  [ca.]  O
8  [8]  O
